intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4123,326.477,326.4773,326.4774,catch,335.4449,335.4451,327.9943,330.8178,miss,stimuli/collisions/miss/stim6.mp4,space,2.4921,,TRUE,330.8212,330.8269,,0,[],[],red,green,blue,,,330.8282,333.0838,0,[],[],1,[333.0975],[333.0975],333.0841,335.4428,1.5079,195,TRUE,FALSE,335.4429,335.443,,,,335.4451,335.4466,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4469,336.5524,336.5525,336.5525,catch,345.6435,345.6435,338.065,341.8429,miss,stimuli/collisions/miss/stim4.mp4,space,3.4175,,TRUE,341.8456,341.8522,,0,[],[],red,green,blue,,,341.8535,342.9925,0,[],[],1,[343.006200000003],[343.006200000003],342.9928,345.6425,0.5825,220,TRUE,FALSE,345.6425,345.6427,,,,345.6436,345.6442,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6445,347.6272,347.6275,347.6275,test,385.4864,386.4936,349.144,351.8843,blue,stimuli/collisions/hit/stim18.mp4,f,2.4102,,TRUE,351.8885,359.2273,1,1,[0.6838999999985163],[0.6838999999985163],red,green,blue,99,1,359.229,360.593,0,[],[],1,[360.60630000000447],[360.60630000000447],360.5936,364.3596,0.7298,245,TRUE,TRUE,364.3596,367.1937,"[""space""]",[0.8174000000059323],[null],386.4937,387.6013,j,0.7345,,9,"[0.91,0.58,0.71,0.6,0.58,0.6,0.65,0.5,0.79,0.73]",9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.6019,388.5694,388.5695,388.5695,test,406.5036,406.5037,390.0775,393.0491,red,stimuli/collisions/hit/stim9.mp4,j,2.6146,,TRUE,393.0523,401.4523,0,1,[0.8830999999939877],[0.8830999999939877],red,green,blue,0,100,401.4549,403.7021,0,[],[],1,[403.7155],[403.7155],403.7025,406.5024,0.3554,265,TRUE,FALSE,406.5024,406.5025,,,,406.5038,406.5045,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,58effc65c31d4d00015aa5b9,2026-02-02_14h03.51.593,causal,2025.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.5048,407.5102,407.5103,407.5103,test,427.0456,427.0457,409.018,413.4496,red,stimuli/collisions/hit/stim10.mp4,k,4.2838,,TRUE,413.4507,422.0363,99,1,[0.883100000001491],[0.883100000001491],red,green,blue,1,0,422.0377,423.8197,1,[423.833],[423.833],0,[],[],423.8201,427.0438,0.1571,260,FALSE,FALSE,427.0439,427.044,,,,427.0459,427.0477,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
