intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3926,315.5189,315.5189,315.519,test,329.4695,329.47,317.0369,321.3898,green,stimuli/collisions/hit/stim12.mp4,k,3.9804,,TRUE,321.3922,326.3547,100,1,[0.7143000000119173],[0.7144000000059805],red,green,blue,0,0,326.3565,327.1544,0,[],[],1,[327.173599999994],[327.173599999994],327.1547,329.4655,0.1296,140,TRUE,FALSE,329.4656,329.4659,,,,329.4702,329.4724,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.473,329.8317,329.8318,329.8318,test,343.9481,343.9484,331.3489,335.3304,green,stimuli/collisions/hit/stim10.mp4,k,3.6207,,TRUE,335.333,340.201,100,1,[0.8800000000000523],[0.8800000000000523],red,green,blue,0,0,340.2026,340.9333,0,[],[],1,[340.952599999994],[340.952599999994],340.9337,343.9448,0.6193,165,TRUE,FALSE,343.9449,343.9452,,,,343.9486,343.9502,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9508,344.5946,344.595,344.5952,test,395.6824,396.6975,346.1132,350.4593,blue,stimuli/collisions/hit/stim17.mp4,f,3.9746,,TRUE,350.4623,354.9638,0,1,[0.6812999999970089],[0.681400000005965],red,green,blue,0,100,354.9656,355.5962,1,[355.616],[355.616],0,[],[],355.5966,373.0705,0.3354,160,FALSE,TRUE,373.0705,376.3365,"[""space""]",[1.2367999999970039],[null],396.6976,397.6817,j,0.64,,9,"[1.4,0.45,0.71,0.49,0.69,1.2,0.71,0.78,0.57,0.64]",9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.6827,399.0307,399.031,399.0311,catch,411.5106,411.5107,400.5479,407.2824,miss,stimuli/collisions/miss/stim1.mp4,space,6.3972,,TRUE,407.2871,407.2999,,0,[],[],red,green,blue,,,407.3033,408.8601,0,[],[],1,[408.87970000000297],[408.87970000000297],408.8605,411.5094,-2.3972,180,TRUE,FALSE,411.5095,411.5096,,,,411.5108,411.5116,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,67ef271a077b57be115e4a24,2026-02-02_14h56.21.780,causal,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5119,411.8757,411.8758,411.8758,test,424.5755,424.5757,413.3934,416.5582,green,stimuli/collisions/hit/stim3.mp4,k,2.829,,TRUE,416.561,421.5454,100,1,[0.6646999999881018],[0.6646999999881018],red,green,blue,0,0,421.5471,422.1282,0,[],[],1,[422.1475],[422.1475],422.1284,424.5734,0.511,205,TRUE,FALSE,424.5734,424.5736,,,,424.576,424.5772,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
