intro.started,intro.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,participant,date,expName,psychopyVersion,OS,frameRate,timing_info.started,timing_info.stopped,button_7.numClicks,button_7.timesOn,button_7.timesOff,hand_positions.started,hand_positions.stopped,space_bar.keys,space_bar.rt,space_bar.duration,train_keys.started,train_keys.stopped,key_resp.keys,key_resp.rt,key_resp.duration,score.started,score.stopped,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,training_rounds,test_instruct.started,test_instruct.stopped,instruct_cont.started,instruct_cont.stopped,point_instruct.started,point_instruct.stopped,accident_instruct.started,accident_instruct.stopped,advance.started,advance.stopped,flip_video.started,flip_video.stopped,trial_type,buffer.started,buffer.stopped,collision.started,collision.stopped,selection,stimuli_path,select_resp.keys,select_resp.rt,select_resp.duration,resp_trial,responsibility.started,responsibility.stopped,conf_2.response,button.numClicks,button.timesOn,button.timesOff,conf_one,conf_two,conf_three,conf_3.response,conf_1.response,forfeit.started,forfeit.stopped,forfeit_button.numClicks,forfeit_button.timesOn,forfeit_button.timesOff,keep_button.numClicks,keep_button.timesOn,keep_button.timesOff,accuracy.started,accuracy.stopped,rt_diff,acc_points,keep_round,practice_round,begin_review.started,begin_review.stopped,space_bar_6.keys,space_bar_6.rt,space_bar_6.duration,review_keys.started,review_keys.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,review_trials,baseline_rts,review.thisRepN,review.thisTrialN,review.thisN,review.thisIndex,review.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,transition.started,transition.stopped,calibrate_instruct.started,calibrate_instruct.stopped,flip_calibration.started,flip_calibration.stopped,calibrate.started,calibrate.stopped,prediction.started,prediction.stopped,miss.numClicks,miss.timesOn,miss.timesOff,hit.numClicks,hit.timesOn,hit.timesOff,calibration_pred,calibration_actual,calibration_score,cal_feedback.started,cal_feedback.stopped,space_bar_12.keys,space_bar_12.rt,space_bar_12.duration,calibration.thisRepN,calibration.thisTrialN,calibration.thisN,calibration.thisIndex,calibration.ran
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2941,281.1258,281.1259,281.1259,test,293.12,293.1264,282.6382,284.6355,red,stimuli/collisions/hit/stim1.mp4,j,1.5965,,TRUE,284.6417,288.809,0,1,[0.7881999999880804],[0.7881999999880804],red,green,blue,0,100,288.8101,289.7855,0,[],[],1,[289.79829999998213],[289.79829999998213],289.7858,293.1188,1.7735,200,TRUE,FALSE,293.1188,293.119,,,,293.1267,293.1272,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.1274,293.6849,293.685,293.685,test,305.5939,305.594,295.1913,298.4309,blue,stimuli/collisions/hit/stim13.mp4,f,2.862,,TRUE,298.4322,302.839,0,1,[0.8718000000118877],[0.8718000000118877],red,green,blue,82,0,302.8398,303.5389,0,[],[],1,[303.5517999999821],[303.5517999999821],303.5392,305.5932,0.908,225,TRUE,FALSE,305.5933,305.5933,,,,305.5941,305.5943,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5945,306.3188,306.319,306.319,test,335.1385,336.1394,307.8323,313.4324,timeout,stimuli/collisions/hit/stim11.mp4,j,5.2723,,TRUE,313.4334,313.4365,,0,[],[],red,green,blue,,,313.4371,313.4372,0,[],[],0,[],[],313.4373,313.4842,-2.0297,175,TRUE,TRUE,313.4843,316.1057,"[""space""]",[0.5955000000000155],[null],336.1394,337.0734,f,0.5651,,9,"[0.53,0.39,0.74,0.55,0.61,0.72,1.18,0.8,1.04,0.57]",9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0738,337.669,337.6691,337.6691,test,350.0702,350.0703,339.1835,341.8765,blue,stimuli/collisions/hit/stim18.mp4,f,2.3106,,TRUE,341.8778,347.036,0,1,[0.8440000000000509],[0.8440999999940573],red,green,blue,75,0,347.0373,347.5164,0,[],[],1,[347.52929999998213],[347.52929999998213],347.5166,350.0696,0.8294,200,TRUE,FALSE,350.0696,350.0697,,,,350.0703,350.0706,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0709,350.7118,350.7119,350.7119,test,362.1083,362.1084,352.213,354.3605,red,stimuli/collisions/hit/stim6.mp4,j,1.7704,,TRUE,354.3618,358.9061,0,1,[0.48750000000001137],[0.48750000000001137],red,green,blue,0,93,358.9073,359.7219,0,[],[],1,[359.7346999999881],[359.7346999999881],359.7222,362.1071,1.4696,230,TRUE,FALSE,362.1072,362.1073,,,,362.1085,362.1089,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.1091,362.7749,362.7749,362.7749,test,373.7029,373.703,364.2876,366.6701,green,stimuli/collisions/hit/stim3.mp4,k,1.9989,,TRUE,366.6714,369.9166,93,1,[0.40720000001783774],[0.40720000001783774],red,green,blue,0,0,369.9177,370.9097,0,[],[],1,[370.92239999997616],[370.92239999997616],370.9099,373.7023,1.3411,260,TRUE,FALSE,373.7023,373.7024,,,,373.703,373.7033,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7035,374.2395,374.2396,374.2396,test,385.5042,385.5043,375.7564,378.8868,green,stimuli/collisions/hit/stim12.mp4,k,2.7514,,TRUE,378.8881,382.4943,91,1,[0.5504000000059932],[0.5504000000059932],red,green,blue,0,0,382.4951,383.1761,0,[],[],1,[383.18899999999996],[383.18899999999996],383.1763,385.5036,1.3586,290,TRUE,FALSE,385.5036,385.5037,,,,385.5043,385.5046,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5f2a5f187bf471245f7dc096,2026-02-02_14h17.13.556,causal,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.5047,386.354,386.3541,386.3541,test,397.0774,397.0776,387.8615,390.4159,red,stimuli/collisions/hit/stim9.mp4,j,2.1706,,TRUE,390.4173,393.6878,0,1,[0.5832999999821595],[0.5832999999821595],red,green,blue,0,76,393.6891,394.4627,0,[],[],1,[394.4752999999821],[394.4752999999821],394.4628,397.0767,0.7994,315,TRUE,FALSE,397.0767,397.0769,,,,397.0776,397.0779,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
